FrameSequence,TimestampUnixMs,CellCount,Pos00_Amp,Pos00_Phase,Pos00_X,Pos00_Y,Pos00_SourceChannel,Pos01_Amp,Pos01_Phase,Pos01_X,Pos01_Y,Pos01_SourceChannel,Pos02_Amp,Pos02_Phase,Pos02_X,Pos02_Y,Pos02_SourceChannel,Pos03_Amp,Pos03_Phase,Pos03_X,Pos03_Y,Pos03_SourceChannel,Pos04_Amp,Pos04_Phase,Pos04_X,Pos04_Y,Pos04_SourceChannel,Pos05_Amp,Pos05_Phase,Pos05_X,Pos05_Y,Pos05_SourceChannel,Pos06_Amp,Pos06_Phase,Pos06_X,Pos06_Y,Pos06_SourceChannel,Pos07_Amp,Pos07_Phase,Pos07_X,Pos07_Y,Pos07_SourceChannel,Pos08_Amp,Pos08_Phase,Pos08_X,Pos08_Y,Pos08_SourceChannel,Pos09_Amp,Pos09_Phase,Pos09_X,Pos09_Y,Pos09_SourceChannel,Pos10_Amp,Pos10_Phase,Pos10_X,Pos10_Y,Pos10_SourceChannel,Pos11_Amp,Pos11_Phase,Pos11_X,Pos11_Y,Pos11_SourceChannel,Pos12_Amp,Pos12_Phase,Pos12_X,Pos12_Y,Pos12_SourceChannel,Pos13_Amp,Pos13_Phase,Pos13_X,Pos13_Y,Pos13_SourceChannel,Pos14_Amp,Pos14_Phase,Pos14_X,Pos14_Y,Pos14_SourceChannel,Pos15_Amp,Pos15_Phase,Pos15_X,Pos15_Y,Pos15_SourceChannel,Pos16_Amp,Pos16_Phase,Pos16_X,Pos16_Y,Pos16_SourceChannel,Pos17_Amp,Pos17_Phase,Pos17_X,Pos17_Y,Pos17_SourceChannel,Pos18_Amp,Pos18_Phase,Pos18_X,Pos18_Y,Pos18_SourceChannel,Pos19_Amp,Pos19_Phase,Pos19_X,Pos19_Y,Pos19_SourceChannel,Pos20_Amp,Pos20_Phase,Pos20_X,Pos20_Y,Pos20_SourceChannel,Pos21_Amp,Pos21_Phase,Pos21_X,Pos21_Y,Pos21_SourceChannel,Pos22_Amp,Pos22_Phase,Pos22_X,Pos22_Y,Pos22_SourceChannel,Pos23_Amp,Pos23_Phase,Pos23_X,Pos23_Y,Pos23_SourceChannel,Pos24_Amp,Pos24_Phase,Pos24_X,Pos24_Y,Pos24_SourceChannel,Pos25_Amp,Pos25_Phase,Pos25_X,Pos25_Y,Pos25_SourceChannel,Pos26_Amp,Pos26_Phase,Pos26_X,Pos26_Y,Pos26_SourceChannel,Pos27_Amp,Pos27_Phase,Pos27_X,Pos27_Y,Pos27_SourceChannel,Pos28_Amp,Pos28_Phase,Pos28_X,Pos28_Y,Pos28_SourceChannel,Pos29_Amp,Pos29_Phase,Pos29_X,Pos29_Y,Pos29_SourceChannel,Pos30_Amp,Pos30_Phase,Pos30_X,Pos30_Y,Pos30_SourceChannel,Pos31_Amp,Pos31_Phase,Pos31_X,Pos31_Y,Pos31_SourceChannel,Pos32_Amp,Pos32_Phase,Pos32_X,Pos32_Y,Pos32_SourceChannel,Pos33_Amp,Pos33_Phase,Pos33_X,Pos33_Y,Pos33_SourceChannel,Pos34_Amp,Pos34_Phase,Pos34_X,Pos34_Y,Pos34_SourceChannel,Pos35_Amp,Pos35_Phase,Pos35_X,Pos35_Y,Pos35_SourceChannel,Pos36_Amp,Pos36_Phase,Pos36_X,Pos36_Y,Pos36_SourceChannel,Pos37_Amp,Pos37_Phase,Pos37_X,Pos37_Y,Pos37_SourceChannel,Pos38_Amp,Pos38_Phase,Pos38_X,Pos38_Y,Pos38_SourceChannel,Pos39_Amp,Pos39_Phase,Pos39_X,Pos39_Y,Pos39_SourceChannel
11,1774603068419,40,0.06708636,130.15399,-0.043260247,0.051275056,10,0.010782156,-49.186813,0.0070471615,-0.008160417,0,0.08515887,131.50423,-0.05643267,0.06377607,30,0.0015578025,116.0864,-0.0006850064,0.0013991123,20,0.07362584,-68.04725,0.02752442,-0.06828741,11,0.0002268331,-1.8820862,0.00022671073,-7.4498103E-06,1,0.0158927,87.007614,0.00082965015,0.01587103,31,0.024973733,51.34178,0.015600427,0.019501643,21,0.019370055,55.259907,0.011038116,0.015917255,12,0.011423473,20.833752,0.010676565,0.004062845,2,0.0060177823,82.58978,0.00077612774,0.005967523,32,0.0028242182,101.63975,-0.00056980713,0.0027661396,22,0.0071491916,-94.56752,-0.0005693179,-0.0071264873,13,0.0049734027,-69.54238,0.0017382762,-0.0046597347,3,0.005863321,-113.321526,-0.0023212333,-0.0053842743,33,0.009673927,41.313885,0.0072661266,0.006386569,23,0.0065121213,-13.890727,0.0063216765,-0.0015633709,14,0.013924291,-51.836494,0.008603927,-0.010947983,4,0.022332853,99.60641,-0.0037268838,0.022019688,34,0.007704705,45.544323,0.0053960467,0.0054995604,24,0.15802911,-56.07451,0.08819831,-0.13112687,15,0.019481722,-90.55697,-0.00018937638,-0.019480802,5,0.005746127,99.80056,-0.000978101,0.0056622694,35,0.011170087,-5.737637,0.011114126,-0.0011167113,25,0.005739814,-29.21957,0.0050094537,-0.002801935,16,0.0026328212,47.332394,0.0017843789,0.0019359079,6,0.0023130798,111.88956,-0.00086235924,0.0021463165,36,0.0039914735,17.480177,0.0038071512,0.0011989422,26,0.004697957,-32.85902,0.003946322,-0.0025489884,17,0.0076009165,-105.30545,-0.0020063743,-0.00733133,7,0.0018707484,-107.70553,-0.00056894135,-0.001782135,37,0.007335134,-82.4498,0.0009637982,-0.007271539,27,0.011475471,-76.670166,0.002645743,-0.01116631,18,0.010988113,-30.707253,0.009447443,-0.005611099,8,0.008887311,-71.32329,0.002845966,-0.008419311,38,0.012445907,-127.49591,-0.007575883,-0.009874543,28,0.10035859,-132.86137,-0.06826661,-0.07356302,19,0.009274744,81.88219,0.0013096777,0.00918181,9,0.017314384,103.28549,-0.003978902,0.016851002,39,0.003536582,175.19563,-0.0035241563,0.00029620237,29
12,1774603068438,40,0.06380196,128.36853,-0.03960297,0.05002294,10,0.013021649,-51.12198,0.008173226,-0.0101371445,0,0.08116156,132.7043,-0.055044964,0.059642687,30,0.0015309829,155.2717,-0.0013905943,0.0006404343,20,0.07309466,-68.02088,0.027357042,-0.06778216,11,0.00091019087,-18.237394,0.00086447014,-0.00028484865,1,0.017204667,87.26169,0.00082194223,0.017185021,31,0.022335619,56.273018,0.012401543,0.01857637,21,0.019924192,61.910576,0.009381287,0.017577397,12,0.010552801,20.035725,0.0099141365,0.0036154527,2,0.0050723464,71.20999,0.0016338057,0.004802018,32,0.0031776663,84.282814,0.00031655343,0.0031618597,22,0.007711181,-102.08868,-0.0016149167,-0.0075401827,13,0.004813578,-75.01974,0.0012442437,-0.0046499884,3,0.006822401,-105.08128,-0.0017751147,-0.006587422,33,0.009858114,43.24665,0.0071807588,0.0067541916,23,0.0072586625,-6.468508,0.007212453,-0.00081773975,14,0.012947257,-50.279514,0.008273852,-0.009958656,4,0.020568235,102.103806,-0.004312819,0.020110989,34,0.011008084,61.322132,0.0052826107,0.00965774,24,0.15732972,-55.911995,0.0881779,-0.13029696,15,0.016625699,-89.32605,0.00019555722,-0.016624548,5,0.004900892,82.040665,0.00067862764,0.0048536793,35,0.011156431,-3.0370939,0.011140761,-0.00059109525,25,0.005718816,-40.153027,0.004371034,-0.0036876714,16,0.0014481677,30.12968,0.0012525079,0.00072692055,6,0.0026946042,125.23932,-0.0015547677,0.0022008156,36,0.0043435246,-13.820009,0.0042177835,-0.001037549,26,0.005193509,-8.667578,0.0051341956,-0.0007826693,17,0.0076044826,-102.79357,-0.0016839296,-0.007415695,7,0.0053550317,-92.5544,-0.00023866218,-0.005349711,37,0.0068022087,-88.56269,0.00017062094,-0.0068000685,27,0.010332265,-76.5566,0.0024020928,-0.010049162,18,0.0086282035,-29.946947,0.007476235,-0.004307181,8,0.010751674,-71.11474,0.0034800374,-0.010172896,38,0.008496528,-126.00012,-0.0049941484,-0.0068738246,28,0.093707986,-134.79852,-0.06602813,-0.06649415,19,0.00989028,96.15194,-0.001059896,0.009833324,9,0.016679365,110.9799,-0.005971885,0.0155736245,39,0.0049870554,-166.0976,-0.0048409663,-0.0011982342,29
13,1774603068459,40,0.062441636,122.47864,-0.03353023,0.052675247,10,0.017053137,-45.750183,0.011899477,-0.012215233,0,0.078595035,132.62943,-0.05322879,0.057826247,30,0.00019590437,121.71828,-0.00010299536,0.00016664478,20,0.075022176,-67.55176,0.028647121,-0.06933736,11,0.0022249694,-15.319071,0.002145915,-0.00058782374,1,0.019774003,84.45326,0.0019113094,0.019681415,31,0.02218423,64.0743,0.0096990615,0.019951649,21,0.017799117,64.759575,0.0075898566,0.016099771,12,0.009306959,23.084852,0.008561706,0.003649202,2,0.0069352924,70.737045,0.0022879813,0.0065470166,32,0.0040320335,94.62305,-0.0003249814,0.0040189154,22,0.0063065807,-99.70191,-0.0010627996,-0.006216383,13,0.0037190232,-82.5924,0.00047948293,-0.0036879845,3,0.0065787868,-104.06138,-0.0015983896,-0.00638166,33,0.009717808,54.168728,0.0056888075,0.007878658,23,0.008322814,14.374131,0.008062271,0.0020661599,14,0.009804317,-25.302578,0.008863724,-0.004190351,4,0.023600232,97.50779,-0.0030836281,0.02339791,34,0.016413132,67.02982,0.006405257,0.0151117025,24,0.1590894,-55.238476,0.090706736,-0.13069707,15,0.015498031,-81.220276,0.0023655598,-0.015316432,5,0.0063098064,72.881325,0.0018573034,0.006030264,35,0.010488361,5.901811,0.010432769,0.0010784551,25,0.0064475564,-38.11555,0.005072728,-0.003979751,16,0.0010741013,-25.080982,0.0009728239,-0.0004553103,6,0.0014982795,126.237404,-0.0008856815,0.0012084742,36,0.0048914016,-19.74296,0.004603873,-0.0016523208,26,0.0071882145,20.015581,0.006754043,0.0024603507,17,0.0057732686,-101.29304,-0.0011305618,-0.0056614894,7,0.00381553,-96.620964,-0.00043993315,-0.0037900829,37,0.001253718,-78.28365,0.00025458838,-0.0012275968,27,0.007678454,-69.46175,0.0026938529,-0.007190397,18,0.0059474655,0.73126507,0.0059469813,7.5905344E-05,8,0.0067389226,-55.10905,0.0038547737,-0.0055275485,38,0.004386427,111.54442,-0.0016107946,0.004079961,28,0.07928834,-138.87364,-0.0597248,-0.05214968,19,0.01033993,100.89727,-0.0019547492,0.010153478,9,0.018044978,113.21548,-0.007113153,0.016583858,39,0.0060377447,-157.45648,-0.005576392,-0.0023147808,29
14,1774603068481,40,0.071482435,104.91532,-0.018398954,0.069074,10,0.026794573,-29.384008,0.023347473,-0.01314704,0,0.075997464,131.14777,-0.050006583,0.057227235,30,0.003357075,-15.368461,0.003237031,-0.00088971003,20,0.079022616,-67.05552,0.030806096,-0.07277058,11,0.0042253714,22.486164,0.0039041243,0.0016160369,1,0.02025679,80.7991,0.0032389935,0.01999616,31,0.021477398,66.41603,0.008592949,0.019683491,21,0.015258998,65.854904,0.0062416745,0.013924027,12,0.011011304,40.654373,0.008353763,0.0071738036,2,0.010667955,73.92516,0.002953878,0.010250847,32,0.0057567144,98.99868,-0.0009004173,0.0056858603,22,0.002966169,-76.165115,0.00070928433,-0.002880117,13,0.0012397924,-122.09026,-0.00065864547,-0.0010503673,3,0.0055118147,-112.14149,-0.0020773755,-0.0051053516,33,0.010890489,67.85927,0.0041044387,0.010087435,23,0.014737447,49.136658,0.0096420795,0.011145521,14,0.019241206,44.5987,0.013700546,0.013509961,4,0.041200466,80.43497,0.0068461555,0.04062768,34,0.026825352,61.268818,0.0128949685,0.02352274,24,0.16182567,-53.718796,0.095760144,-0.1304513,15,0.014684094,-62.951794,0.0066774446,-0.013078011,5,0.009644304,69.40423,0.0033926023,0.009027894,35,0.010849435,15.605194,0.0104495045,0.0029185752,25,0.007547302,-28.85703,0.0066101286,-0.0036425218,16,0.003691773,-75.012,0.0009547544,-0.003566179,6,0.00085086015,3.224415,0.00084951316,4.7858295E-05,36,0.0048927753,-11.939586,0.0047869263,-0.0010122183,26,0.010280845,38.30632,0.008067461,0.006372742,17,0.00046498762,15.898758,0.00044720058,0.00012737795,7,0.001840627,124.420876,-0.0010404468,0.0015183473,37,0.0026796062,93.62085,-0.00016922718,0.0026742574,27,0.0027200675,-59.679424,0.0013731925,-0.002348001,18,0.010675142,56.657677,0.0058674854,0.00891803,8,0.010399214,50.711845,0.0065849996,0.008048691,38,0.025930451,77.2554,0.0057204007,0.025291605,28,0.046161313,-159.54445,-0.043250546,-0.016132483,19,0.0095612565,98.027374,-0.001335193,0.00946757,9,0.018198512,115.20925,-0.0077512083,0.016465254,39,0.008277206,-127.91443,-0.0050862096,-0.0065301303,29
15,1774603068503,40,0.109806314,80.33205,0.018440658,0.108246796,10,0.054246582,-9.587903,0.053488825,-0.009035341,0,0.06614112,129.22733,-0.041827574,0.05123575,30,0.008933031,-30.550106,0.007692992,-0.0045405854,20,0.08670475,-68.034325,0.032432012,-0.08041069,11,0.006836399,-20.372963,0.0064087575,-0.0023799539,1,0.018333687,74.817505,0.004801488,0.017693778,31,0.021728594,67.62477,0.008271436,0.020092662,21,0.012489521,63.483456,0.0055760243,0.011175692,12,0.008071796,41.933956,0.0060047354,0.0053941677,2,0.012459998,75.66044,0.0030859436,0.012071806,32,0.0076401415,95.00638,-0.00066672964,0.0076109944,22,0.00305202,-42.132473,0.002263365,-0.0020474386,13,0.002195283,119.87806,-0.0010935927,0.0019035027,3,0.0020848184,-150.06465,-0.0018066809,-0.0010403711,33,0.014034386,76.925125,0.0031749173,0.013670548,23,0.027733075,64.1456,0.012093999,0.024957135,14,0.0577237,62.042557,0.027061773,0.05098712,4,0.09536906,66.713806,0.037701692,0.08760046,34,0.050107792,51.47074,0.031212855,0.03919883,24,0.17108227,-53.283863,0.1022817,-0.1371408,15,0.019525308,-50.535114,0.012410387,-0.015073817,5,0.011230982,57.685574,0.0060036913,0.0094916085,35,0.012292593,16.538454,0.011784035,0.0034991945,25,0.0098779835,-27.176079,0.008787525,-0.0045115375,16,0.0019632475,-74.71861,0.0005174328,-0.0018938332,6,0.0012669594,13.227186,0.0012333475,0.0002898965,36,0.00354342,-9.883511,0.0034908312,-0.0006082124,26,0.011110202,35.759686,0.009015654,0.0064926557,17,0.0024772922,-3.9535456,0.002471397,-0.00017080345,7,0.003436294,103.241516,-0.00078710483,0.0033449337,37,0.005430652,105.68913,-0.0014685453,0.0052283225,27,0.00085766666,65.260956,0.0003589215,0.0007789528,18,0.020132527,72.1664,0.0061656595,0.019165158,8,0.03414746,66.84249,0.013428838,0.031396106,38,0.070168376,70.04435,0.023947954,0.06595527,28,0.041597486,98.60825,-0.006226221,0.04112888,19,0.005465212,59.35227,0.0027859372,0.0047018183,9,0.0138325235,117.45429,-0.006377359,0.012274689,39,0.013602221,-103.61635,-0.003202227,-0.013219916,29
16,1774603068524,40,0.1573483,59.22237,0.0805163,0.13518733,10,0.1180615,-4.8729844,0.11763476,-0.010028984,0,0.045141716,126.30333,-0.026726604,0.036379434,30,0.019663462,-42.234364,0.014558858,-0.013217087,20,0.096620545,-70.288315,0.032588873,-0.09095875,11,0.009447932,-37.409122,0.0075046616,-0.005739641,1,0.014583514,65.31477,0.006090554,0.013250812,31,0.021271659,65.718765,0.008747242,0.019389926,21,0.010350268,60.75782,0.0050561284,0.0090312585,12,0.007673766,54.733326,0.0044307006,0.006265427,2,0.0096761435,69.99389,0.0033104059,0.009092247,32,0.0073133525,77.17938,0.0016228284,0.0071310275,22,0.0043028635,-51.495342,0.0026788693,-0.0033672384,13,0.0034035977,115.10095,-0.0014438555,0.003082168,3,0.003220139,122.64528,-0.0017370603,0.002711442,33,0.014573716,79.41847,0.0026762364,0.014325884,23,0.043937646,71.98417,0.013589022,0.041783433,14,0.10873369,62.88815,0.049553104,0.09678587,4,0.18267211,55.055645,0.104631044,0.14973792,34,0.08694875,38.970165,0.067600355,0.05468343,24,0.18851675,-54.96131,0.10823301,-0.15435083,15,0.03022871,-59.528877,0.0153291,-0.026053667,5,0.009158999,32.22731,0.007747955,0.004884307,35,0.01525141,-3.113207,0.015228902,-0.0008282886,25,0.011457153,-30.544348,0.009867312,-0.005822583,16,0.0023144288,-71.01044,0.00075310573,-0.0021884725,6,0.0019839264,63.132248,0.00089660124,0.0017697655,36,0.0037571313,-39.589695,0.00289535,-0.002394365,26,0.011509219,35.4297,0.009378027,0.0066719363,17,0.0039458447,21.795652,0.003663772,0.0014650817,7,0.0016247096,-66.656715,0.00064377376,-0.0014917227,37,0.00494341,100.11099,-0.00086784357,0.0048666364,27,0.0027062378,101.15137,-0.0005233908,0.0026551432,18,0.030276068,81.86253,0.004285536,0.029971225,8,0.066378444,69.096695,0.023683289,0.062009677,38,0.13156757,62.34114,0.06107448,0.116532974,28,0.080523066,45.17868,0.05676056,0.057115693,19,0.012244945,-18.752296,0.01159495,-0.0039364733,9,0.0022295725,162.16411,-0.0021224143,0.0006828995,39,0.024055324,-87.90559,0.00087913394,-0.024039255,29
17,1774603068544,40,0.1752969,37.156902,0.1397089,0.105879284,10,0.23496848,-16.86534,0.22486232,-0.06816984,0,0.01982176,99.02769,-0.0031102654,0.01957622,30,0.034764297,-43.756477,0.025109759,-0.024042806,20,0.10847873,-73.40464,0.0309827,-0.10396013,11,0.012145359,-50.40693,0.0077406117,-0.009359097,1,0.00944348,46.207104,0.006535395,0.0068167388,31,0.020406153,62.78141,0.009333499,0.01814654,21,0.00899172,58.740086,0.0046659946,0.007686321,12,0.00925239,57.70367,0.004943535,0.007821009,2,0.007893606,61.05316,0.0038204887,0.006907451,32,0.009260942,69.36305,0.0032639753,0.00866669,22,0.006453521,-67.95912,0.0024218003,-0.005981874,13,0.001930326,159.88098,-0.0018125378,0.00066397694,3,0.0034955617,160.12909,-0.0032874388,0.0011881487,33,0.015074053,88.183395,0.00047785422,0.015066477,23,0.0581811,76.84964,0.013236626,0.05665538,14,0.1540461,60.754677,0.07525923,0.13441074,4,0.2371259,31.254395,0.20271231,0.123030126,34,0.13981545,21.103273,0.13043843,0.050340567,24,0.2123541,-57.385338,0.11445596,-0.17886892,15,0.05423784,-72.75473,0.016079502,-0.051799547,5,0.00888904,-23.415884,0.0081569785,-0.003532525,35,0.018609397,-14.756548,0.017995602,-0.0047400454,25,0.010962546,-41.369118,0.008227034,-0.0072452286,16,0.0040553682,-66.531456,0.0016150321,-0.0037199035,6,0.0015946904,46.236275,0.0011030252,0.0011516827,36,0.0035782473,-8.474404,0.0035391792,-0.00052731764,26,0.011989571,42.372784,0.008857602,0.00808039,17,0.0061846706,35.895836,0.0050101043,0.003626156,7,0.00364847,-47.020077,0.0024873153,-0.0026691938,37,0.0031759876,87.80316,0.00012174417,0.0031736535,27,0.004314531,111.69259,-0.0015947655,0.0040089777,18,0.038381167,86.68528,0.0022192195,0.038316958,8,0.105651975,70.53735,0.035202425,0.09961491,38,0.19095424,48.08016,0.12757468,0.14208527,28,0.15371302,-10.185131,0.15129073,-0.02718097,19,0.032145195,-29.072721,0.028095016,-0.01561997,9,0.021138621,-84.107864,0.0021700077,-0.021026945,39,0.040812805,-84.05312,0.0042284653,-0.040593166,29
18,1774603068563,40,0.15540938,25.483965,0.14028893,0.066866204,10,0.40523228,-33.461384,0.33806813,-0.2234349,0,0.033513714,9.481903,0.03305584,0.0055209175,30,0.06385909,-42.083652,0.04739412,-0.042799313,20,0.12415157,-77.58323,0.026695218,-0.12124759,11,0.018738525,-70.46995,0.006264313,-0.017660428,1,0.006284912,4.7169757,0.006263626,0.00051683217,31,0.020716332,56.555374,0.0114174085,0.017286098,21,0.008920222,55.024338,0.0051133246,0.0073091905,12,0.00771596,53.127632,0.004629842,0.0061725685,2,0.008114246,58.155605,0.0042811907,0.006892923,32,0.010928997,69.11549,0.003896027,0.010210971,22,0.00866422,-77.48226,0.0018778993,-0.008458261,13,0.0031457858,-133.93204,-0.0021825607,-0.0022654794,3,0.0056907353,-145.87057,-0.0047106333,-0.0031928679,33,0.015821949,93.446014,-0.0009510263,0.01579334,23,0.061226904,80.75369,0.0098378705,0.060431365,14,0.15551312,60.547066,0.07646711,0.13541459,4,0.2749957,2.470196,0.27474016,0.011852233,34,0.23528093,-9.457174,0.23208316,-0.038659096,24,0.2371708,-57.623867,0.12699905,-0.20030284,15,0.09097089,-79.564514,0.016477402,-0.089466184,5,0.013851775,-59.441616,0.0070424653,-0.011927923,35,0.020911703,-25.988758,0.018797113,-0.009163399,25,0.011877637,-55.106026,0.006794716,-0.009742181,16,0.002864537,-70.424164,0.00095977535,-0.0026989633,6,0.0025453186,-71.084595,0.00082512054,-0.0024078668,36,0.004922587,30.645584,0.0042350823,0.002509171,26,0.01073665,39.74794,0.008255033,0.0068651363,17,0.0058461796,13.854663,0.0056760926,0.0013999253,7,0.0045266855,12.042735,0.0044270633,0.0009444531,37,0.0022830144,45.063442,0.0016125464,0.0016161215,27,0.002480859,111.715004,-0.000917893,0.0023048066,18,0.04044262,89.444176,0.00039232385,0.04044072,8,0.12744473,71.505684,0.04042682,0.12086287,38,0.2203749,32.79165,0.18525718,0.119351886,28,0.28412485,-35.382145,0.23164932,-0.16451599,19,0.07096932,-29.98079,0.061473127,-0.035464052,9,0.050825704,-83.82625,0.0054659923,-0.050530933,39,0.06684983,-85.56495,0.0051694247,-0.06664965,29
19,1774603068580,40,0.09534888,42.506973,0.07029073,0.06442533,10,0.47586,-37.706776,0.3764772,-0.29104578,0,0.10396957,-15.175633,0.10034393,-0.027217023,30,0.09723678,-38.27116,0.07633945,-0.0602269,20,0.14311944,-82.00117,0.019915488,-0.14172702,11,0.026321892,-84.57321,0.0024893607,-0.026203914,1,0.0040526837,-20.626778,0.0037928866,-0.0014276758,31,0.022022927,49.96108,0.014167522,0.016860921,21,0.008140602,52.97868,0.004901556,0.0064995503,12,0.0074679316,46.678093,0.0051237224,0.0054329983,2,0.0064554354,69.91586,0.0022167948,0.006062876,32,0.007140635,48.60391,0.0047218218,0.0053565917,22,0.008148513,-80.60606,0.0013300136,-0.008039236,13,0.0038069552,-103.28946,-0.00087510725,-0.0037050096,3,0.007841409,-135.47816,-0.0055907937,-0.005498247,33,0.01141948,89.700226,5.974634E-05,0.011419324,23,0.05191973,86.49811,0.0031713322,0.05182278,14,0.11071698,63.814713,0.048856687,0.09935429,4,0.26912612,-13.19365,0.26202232,-0.061426144,34,0.3933663,-31.973446,0.33369014,-0.20829776,24,0.2682129,-55.135715,0.15331976,-0.22007094,15,0.13859482,-82.41577,0.018292243,-0.13738239,5,0.026929343,-80.20881,0.004579551,-0.026537092,35,0.025615346,-46.96237,0.017481923,-0.018722402,25,0.012541541,-64.32195,0.005434422,-0.011302977,16,0.0033814916,-94.238976,-0.00024994832,-0.0033722415,6,0.004008915,-108.422806,-0.0012669241,-0.0038034592,36,0.004394053,6.761002,0.0043634963,0.0005173035,26,0.008638994,36.41879,0.006951791,0.005128822,17,0.005412513,1.8806742,0.0054095974,0.0001776282,7,0.00575098,12.714209,0.005609966,0.0012657224,37,0.0042106523,18.324598,0.003997132,0.0013238292,27,0.0016557487,-63.858494,0.0007295057,-0.0014863799,18,0.033479452,89.62046,0.0002217748,0.03347872,8,0.11259747,75.08789,0.028975492,0.10880538,38,0.192013,24.536713,0.17467333,0.07973843,28,0.34366104,-46.57795,0.23622128,-0.24960452,19,0.15528727,-38.76514,0.121080436,-0.09722994,9,0.081789255,-82.6809,0.010419559,-0.081122845,39,0.106178194,-88.47345,0.0028286027,-0.10614051,29
20,1774603068597,40,0.07619962,112.62018,-0.029307932,0.070337944,10,0.35351768,-31.965588,0.29991245,-0.18715574,0,0.17349233,-21.712994,0.16118282,-0.064184785,30,0.13625498,-30.32221,0.11761529,-0.06879,20,0.16007374,-85.5209,0.01250104,-0.15958485,11,0.030818205,-94.499115,-0.002417495,-0.03072324,1,0.0031633675,-107.5568,-0.00095423346,-0.0030160127,31,0.021219041,45.236397,0.014942096,0.015065907,21,0.004920059,40.110806,0.0037628605,0.003169836,12,0.010699412,42.70289,0.007862788,0.007256306,2,0.005161312,85.666954,0.00038995733,0.00514656,32,0.0044748336,33.453747,0.003733493,0.002466813,22,0.0054074144,-66.189064,0.0021830811,-0.004947149,13,0.0025125735,-45.46122,0.0017622985,-0.0017909018,3,0.009561389,-115.813675,-0.004163468,-0.008607305,33,0.0068893647,60.300823,0.0034133093,0.0059843683,23,0.038531806,91.87317,-0.0012594932,0.038511217,14,0.03453893,79.765816,0.0061365995,0.033989407,4,0.16685982,-18.63601,0.15811099,-0.053320877,34,0.4778804,-41.125397,0.35997388,-0.31430632,24,0.33852485,-53.192818,0.20281835,-0.27104205,15,0.18422185,-82.78663,0.023131782,-0.1827638,5,0.04412903,-89.10773,0.00068719883,-0.04412368,35,0.030993422,-64.10851,0.013533841,-0.027882386,25,0.012082831,-73.744675,0.0033822055,-0.011599805,16,0.0065052747,-106.15769,-0.0018103002,-0.0062483125,6,0.005122156,-123.29643,-0.002811914,-0.004281311,36,0.0046687066,-35.885628,0.003782533,-0.0027366518,26,0.0059864135,33.176632,0.0050105536,0.0032758967,17,0.005632262,21.715763,0.005232545,0.0020839502,7,0.005591454,7.897339,0.0055384235,0.0007682576,37,0.0075783096,1.9865053,0.007573755,0.00026269536,27,0.007328553,-65.84948,0.002998369,-0.006687112,18,0.019366115,80.66166,0.0031424253,0.019109463,8,0.06446394,81.821465,0.009170522,0.063808315,38,0.09636502,24.228828,0.08787659,0.039546464,28,0.31534457,-61.123783,0.15228587,-0.27613622,19,0.27723488,-46.14102,0.1920921,-0.1998995,9,0.11790399,-77.00951,0.026503567,-0.11488652,39,0.15870538,-90.77604,-0.0021495025,-0.15869083,29
21,1774603068613,40,0.1412219,138.75128,-0.10617832,0.09311169,10,0.13635191,-14.872366,0.13178413,-0.034996994,0,0.191798,-18.664268,0.18171135,-0.06137962,30,0.20400198,-26.3844,0.18275166,-0.0906567,20,0.15649739,-85.67461,0.011803132,-0.15605165,11,0.03494802,-101.37198,-0.006890977,-0.034261912,1,0.008262181,-153.40312,-0.0073878653,-0.003699065,31,0.017751876,48.755135,0.01170343,0.0133476155,21,0.0027766689,4.86696,0.0027666572,0.00023557914,12,0.010435243,32.413563,0.008809443,0.005593568,2,0.0072572567,88.26974,0.00021912744,0.0072539477,32,0.006746777,81.55466,0.0009908711,0.0066736173,22,0.004063278,-33.62028,0.0033835943,-0.0022497815,13,0.0056853783,20.243078,0.0053342106,0.0019671621,3,0.008471402,-98.87986,-0.0013076718,-0.008369866,33,0.009311955,35.550884,0.0075762025,0.0054142103,23,0.03100009,89.41297,0.00031760856,0.030998463,14,0.032656435,-145.70076,-0.02697767,-0.018402394,4,0.035013866,-50.265747,0.022381831,-0.026926275,34,0.38995627,-44.277206,0.2791972,-0.27224037,24,0.4243906,-52.605125,0.25773445,-0.33716515,15,0.22628504,-78.129585,0.046546593,-0.22144601,5,0.056237504,-93.95005,-0.0038740213,-0.05610391,35,0.030548282,-76.4973,0.0071327556,-0.029703893,25,0.009775821,-80.68024,0.0015831378,-0.009646779,16,0.007297132,-123.415665,-0.004018596,-0.006090897,6,0.006466112,-124.94092,-0.0037033455,-0.0053005503,36,0.0022122953,-77.197075,0.0004902409,-0.0021572933,26,0.0033175068,-13.634193,0.003224021,-0.00078200974,17,0.004512663,3.0380807,0.0045063207,0.00023916963,7,0.005392478,37.72964,0.004264949,0.0032998526,37,0.00832023,4.8035836,0.008291006,0.0006967375,27,0.014152101,-63.53465,0.0063069765,-0.0126690185,18,0.009295403,25.73628,0.00837332,0.004036339,8,0.015734714,106.30781,-0.0044182674,0.015101659,38,0.041941274,-120.26576,-0.02113889,-0.036224548,28,0.2619332,-84.585556,0.02471582,-0.2607645,19,0.36723965,-49.824543,0.2369175,-0.28059772,9,0.19642343,-69.97238,0.067269735,-0.18454523,39,0.20448883,-92.391716,-0.008533577,-0.2043107,29
